timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
0,2018-02-03,80,70,30,36.558899561564125,0.11125634623847445,2018-01-01,18.355566914876302,0.6248359672110364,70,80
1,2018-03-09,80,70,40,36.4423246383667,0.0934573224985967,2018-02-04,16.901375102996827,0.49182383676362185,70,80
2,2018-04-11,80,70,50,36.43309997558594,0.1044039486988783,2018-03-10,16.951880168914794,0.5699124036856056,70,80
3,2018-05-14,80,70,4,36.292250633239746,0.21478645833230525,2018-04-12,16.363750219345093,1.195975908682776,70,80
