timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
0,2004-01-13,60,50,1,36.38619613647461,,2004-01-01,17.091999053955078,,50,60
1,2004-01-26,60,50,1,36.47256851196289,,2004-01-14,17.391000747680664,,50,60
2,2004-02-08,60,50,2,36.412620544433594,0.06297885561807065,2004-01-27,17.032999992370605,0.36769450120564895,50,60
3,2004-02-21,60,50,1,36.492374420166016,,2004-02-09,17.472999572753906,,50,60
4,2004-03-05,60,50,1,36.24205780029297,,2004-02-22,16.069000244140625,,50,60
5,2004-03-18,60,50,2,36.403371810913086,0.05057352081476814,2004-03-06,16.80799961090088,0.2771859984898385,50,60
6,2004-03-30,60,50,1,36.445743560791016,,2004-03-19,16.93400001525879,,50,60
7,2004-04-11,60,50,2,36.36356544494629,0.055768709949614984,2004-03-31,16.5024995803833,0.24395135397766404,50,60
8,2004-04-23,60,50,3,36.427093505859375,0.10851526616474783,2004-04-12,16.694000244140625,0.613357284025886,50,60
9,2004-05-05,60,50,3,36.471387227376304,0.1484263761768031,2004-04-24,16.953999837239582,0.774663295004423,50,60
10,2004-05-17,60,50,4,36.45025634765625,0.10002201132487404,2004-05-06,17.05049991607666,0.5028995754640609,50,60
11,2004-05-29,60,50,2,36.4375,0.18314255529572232,2004-05-18,16.94849967956543,0.9736852608431642,50,60
12,2004-06-10,60,50,3,36.4239387512207,0.1632329075924028,2004-05-30,16.92366663614909,0.7334906680662989,50,60
13,2004-06-22,60,50,3,36.46725082397461,0.13372421411555904,2004-06-11,17.341000239054363,0.6126667543578085,50,60
14,2004-07-04,60,50,2,36.47599983215332,0.161220799273448,2004-06-23,17.626999855041504,0.4214347676301316,50,60
15,2004-07-16,60,50,4,36.47030735015869,0.19416428481370734,2004-07-05,17.763000011444092,1.0359781905326664,50,60
16,2004-07-28,60,50,3,36.43938446044922,0.11806311086829249,2004-07-17,18.071666717529297,0.6315824787910642,50,60
17,2004-08-09,60,50,3,36.45199076334635,0.1732248516419818,2004-07-29,18.48533312479655,1.6073030149801102,50,60
18,2004-08-21,60,50,3,36.436710357666016,0.1444815281027022,2004-08-10,18.502333958943684,1.0382995847831422,50,60
19,2004-09-02,60,50,3,36.43509419759115,0.14886030612096682,2004-08-22,18.307999928792317,1.0620175298621102,50,60
