timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
0,2004-01-13,20,10,1,36.385108947753906,,2004-01-01,17.10300064086914,,10,20
1,2004-01-26,20,10,1,36.50613784790039,,2004-01-14,17.507999420166016,,10,20
2,2004-02-08,20,10,2,36.41914749145508,0.06504506271946872,2004-01-27,17.14900016784668,0.49073227877695547,10,20
3,2004-02-21,20,10,1,36.49713134765625,,2004-02-09,17.530000686645508,,10,20
4,2004-03-05,20,10,1,36.25497055053711,,2004-02-22,16.142000198364258,,10,20
5,2004-03-18,20,10,2,36.44008255004883,0.03639869272358426,2004-03-06,17.05650043487549,0.13505738441703735,10,20
6,2004-03-30,20,10,1,36.535499572753906,,2004-03-19,17.304000854492188,,10,20
7,2004-04-11,20,10,1,36.39923858642578,,2004-03-31,16.916000366210938,,10,20
8,2004-04-23,20,10,3,36.44734446207682,0.10479836737922475,2004-04-12,16.871999740600586,0.5931307716981394,10,20
9,2004-05-05,20,10,3,36.49604161580404,0.12232320222270962,2004-04-24,17.2913335164388,0.6110832427406417,10,20
10,2004-05-17,20,10,4,36.47881317138672,0.08109425586470767,2004-05-06,17.276750087738037,0.40245367992505215,10,20
11,2004-05-29,20,10,2,36.460500717163086,0.1690000959841948,2004-05-18,17.685999870300293,0.5996275970367345,10,20
12,2004-06-10,20,10,3,36.49644215901693,0.1364282553906279,2004-05-30,18.451666514078777,0.403053706513455,10,20
13,2004-06-22,20,10,3,36.55090840657552,0.11057877209237983,2004-06-11,20.02133305867513,0.451674806964287,10,20
14,2004-07-04,20,10,3,36.608028411865234,0.12238057933358318,2004-06-23,21.076666514078777,0.8957184480361721,10,20
15,2004-07-16,20,10,4,36.692931175231934,0.04164785316178903,2004-07-05,21.459750175476074,0.22211715375891605,10,20
16,2004-07-28,20,10,3,36.71853383382162,0.027780781146885637,2004-07-17,21.703332901000977,0.12215314368994569,10,20
17,2004-08-09,20,10,3,36.709948221842446,0.06044457879487492,2004-07-29,22.757999420166016,0.7054837435141672,10,20
18,2004-08-21,20,10,3,36.709946950276695,0.09914130869841942,2004-08-10,23.866999944051106,0.7561436654186796,10,20
19,2004-09-02,20,10,3,36.67828114827474,0.1645912613698408,2004-08-22,23.527999877929688,0.6049519333846392,10,20
