timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
0,2004-01-13,50,40,1,36.386146545410156,,2004-01-01,17.097999572753906,,40,50
1,2004-01-26,50,40,1,36.49839782714844,,2004-01-14,17.479999542236328,,40,50
2,2004-02-08,50,40,2,36.40365409851074,0.05173879688239734,2004-01-27,17.048500061035156,0.3910310426387369,40,50
3,2004-02-21,50,40,1,36.49012756347656,,2004-02-09,17.496000289916992,,40,50
4,2004-03-05,50,40,1,36.247154235839844,,2004-02-22,16.097999572753906,,40,50
5,2004-03-18,50,40,2,36.41631507873535,0.035144402511900055,2004-03-06,16.875,0.2050616139196919,40,50
6,2004-03-30,50,40,1,36.49262619018555,,2004-03-19,17.099000930786133,,40,50
7,2004-04-11,50,40,2,36.35861015319824,0.033078195410501984,2004-03-31,16.519999504089355,0.1753619098858232,40,50
8,2004-04-23,50,40,3,36.43647384643555,0.10689427487664362,2004-04-12,16.76100031534831,0.6312877939646956,40,50
9,2004-05-05,50,40,3,36.47073237101237,0.16172824310959438,2004-04-24,16.994333267211914,0.8041579165991726,40,50
10,2004-05-17,50,40,4,36.47372531890869,0.08314276770066546,2004-05-06,17.22849988937378,0.3953075730573323,40,50
11,2004-05-29,50,40,2,36.44000053405762,0.18243313954158694,2004-05-18,17.005499839782715,0.9680301652973665,40,50
12,2004-06-10,50,40,3,36.45010757446289,0.1523379067701067,2004-05-30,17.1146666208903,0.6601078735318446,40,50
13,2004-06-22,50,40,3,36.47566477457682,0.14047173017429815,2004-06-11,17.884000142415363,0.8457845342691577,40,50
14,2004-07-04,50,40,2,36.494001388549805,0.132935880650393,2004-06-23,17.991000175476074,0.20506026522053955,40,50
15,2004-07-16,50,40,4,36.481560707092285,0.20325952923153645,2004-07-05,18.21875,1.1020071578490178,40,50
16,2004-07-28,50,40,3,36.505462646484375,0.16245955705034712,2004-07-17,19.44699986775716,1.330729433670838,40,50
17,2004-08-09,50,40,3,36.521410624186196,0.18374833112935535,2004-07-29,19.805999755859375,1.8161303366174313,40,50
18,2004-08-21,50,40,3,36.471221923828125,0.14284529148847597,2004-08-10,19.406333923339844,1.0657612675677222,40,50
19,2004-09-02,50,40,3,36.47299067179362,0.16365291221714984,2004-08-22,19.514333089192707,1.324788704957658,40,50
20,2004-09-14,50,40,4,36.46453094482422,0.19320877400852188,2004-09-03,20.42425012588501,1.4259516895835544,40,50
21,2004-09-26,50,40,3,36.55203374226888,0.20952942970315197,2004-09-15,20.94166628519694,2.3250412005290015,40,50
22,2004-10-08,50,40,3,36.67761993408203,0.18751328767846664,2004-09-27,22.128333409627277,0.8259837586085162,40,50
23,2004-10-20,50,40,3,36.7188466389974,0.21168146500458515,2004-10-09,22.09866714477539,0.7293725949982529,40,50
24,2004-11-01,50,40,2,36.70899963378906,0.29557011663550237,2004-10-21,21.796500205993652,1.7599890049547744,40,50
25,2004-11-13,50,40,4,36.59187126159668,0.2002082438067505,2004-11-02,20.457249641418457,1.2262337281497073,40,50
26,2004-11-25,50,40,3,36.688334147135414,0.16306367963948898,2004-11-14,19.913333257039387,1.2382148770865127,40,50
27,2004-12-07,50,40,2,36.6505012512207,0.2651650429449553,2004-11-26,19.760499954223633,1.2819844000785328,40,50
28,2004-12-19,50,40,3,36.51701736450195,0.2175238960986575,2004-12-08,18.07533327738444,1.2687940934784006,40,50
29,2004-12-31,50,40,3,36.44833246866862,0.24077006472903864,2004-12-20,17.298999786376953,1.2029550581264261,40,50
30,2005-01-13,50,40,3,36.44800059000651,0.24869537018041024,2005-01-01,16.97866694132487,1.2913204114765873,40,50
31,2005-01-26,50,40,3,36.434326171875,0.23363332224965713,2005-01-14,16.66100025177002,1.3087102220148106,40,50
32,2005-02-08,50,40,3,36.35867055257162,0.2238428727074235,2005-01-27,16.087666511535645,1.3344157445824651,40,50
33,2005-02-21,50,40,4,36.29899501800537,0.17424921804252222,2005-02-09,15.596999883651733,1.0024050146119239,40,50
34,2005-03-06,50,40,2,36.40800094604492,0.08768162929248777,2005-02-22,16.164499759674072,0.5989188556321753,40,50
35,2005-03-18,50,40,3,36.316359202067055,0.02534308055120617,2005-03-07,15.756333351135254,0.3213942797218702,40,50
36,2005-03-30,50,40,3,36.255349477132164,0.16759099022488777,2005-03-19,15.490000089009603,1.0012817127936484,40,50
37,2005-04-11,50,40,3,36.240212758382164,0.21463019164558245,2005-03-31,15.702333132425943,0.9563557121297569,40,50
38,2005-04-23,50,40,3,36.241902669270836,0.230701076187829,2005-04-12,15.788333257039389,1.485876848569435,40,50
39,2005-05-05,50,40,4,36.31073125203451,0.2715744747765711,2005-04-24,16.103999853134155,1.1759399175260856,40,50
40,2005-05-17,50,40,6,36.40009231567383,0.24694810160829953,2005-05-06,16.76633342107137,1.485837657265509,40,50
41,2005-05-29,50,40,4,36.39135996500651,0.21260482678733217,2005-05-18,17.366250038146973,1.0745150424455683,40,50
42,2005-06-10,50,40,2,36.38796615600586,0.0423761273667933,2005-05-30,17.576499938964844,0.40658693866192575,40,50
43,2005-06-22,50,40,2,36.49300003051758,0.2390002793893923,2005-06-11,18.857500076293945,0.607405545048329,40,50
44,2005-07-04,50,40,3,36.383758544921875,0.2055200188690218,2005-06-23,17.74799982706706,0.7848509900897799,40,50
45,2005-07-16,50,40,5,36.37811756134033,0.23671317530452876,2005-07-05,17.935200500488282,1.5111175174232483,40,50
46,2005-07-28,50,40,3,36.521549224853516,0.18448585965146153,2005-07-17,19.71333376566569,0.5864648085998153,40,50
47,2005-08-09,50,40,3,36.45415687561035,0.13412813070106916,2005-07-29,19.613333384195965,0.330609297001068,40,50
48,2005-08-21,50,40,3,36.501665115356445,0.12209773426211958,2005-08-10,19.94766680399577,1.0710960718467728,40,50
49,2005-09-02,50,40,3,36.614044189453125,0.27570647551971206,2005-08-22,19.56100018819173,2.7750333045625033,40,50
50,2005-09-14,50,40,4,36.684583028157554,0.1641603585091307,2005-09-03,20.133750438690186,2.7584476906101285,40,50
51,2005-09-26,50,40,3,36.60750961303711,0.28212088868828206,2005-09-15,20.339000066121418,1.7434661082722736,40,50
52,2005-10-08,50,40,4,36.572374979654946,0.3981581528949087,2005-09-27,20.11025047302246,2.6709139303081364,40,50
53,2005-10-20,50,40,13,36.3314634958903,0.20485272434979865,2005-10-09,18.751307707566482,2.07798129250414,40,50
54,2005-11-01,50,40,7,36.420616149902344,0.19323395885365086,2005-10-21,19.688428333827428,1.4928024695813487,40,50
55,2005-11-13,50,40,7,36.4927978515625,0.24330024242478623,2005-11-02,20.043571744646346,1.2844813024401867,40,50
56,2005-11-25,50,40,4,36.465749740600586,0.22645557164216454,2005-11-14,18.724250316619873,1.1138488610903161,40,50
57,2005-12-07,50,40,4,36.43000030517578,0.23708339587840674,2005-11-26,17.972000122070312,1.2282687221381245,40,50
58,2005-12-19,50,40,6,36.42066764831543,0.167206812724337,2005-12-08,17.438166936238606,1.0229190376619324,40,50
