timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
0,2004-01-13,40,30,1,36.38911437988281,,2004-01-01,17.104000091552734,,30,40
1,2004-01-26,40,30,1,36.50111770629883,,2004-01-14,17.486000061035156,,30,40
2,2004-02-08,40,30,2,36.409244537353516,0.05534521841577752,2004-01-27,17.088000297546387,0.43982023447494784,30,40
3,2004-02-21,40,30,1,36.49103927612305,,2004-02-09,17.500999450683594,,30,40
4,2004-03-05,40,30,1,36.259307861328125,,2004-02-22,16.170000076293945,,30,40
5,2004-03-18,40,30,2,36.449485778808594,0.07534372944680269,2004-03-06,17.007500648498535,0.32597653902520174,30,40
6,2004-03-30,40,30,1,36.50720977783203,,2004-03-19,17.152999877929688,,30,40
7,2004-04-11,40,30,1,36.32604217529297,,2004-03-31,16.395999908447266,,30,40
8,2004-04-23,40,30,3,36.4380251566569,0.11016263030574308,2004-04-12,16.781666437784832,0.6456312622047659,30,40
9,2004-05-05,40,30,3,36.48704401652018,0.141220097118469,2004-04-24,17.1576665242513,0.6647957072536531,30,40
10,2004-05-17,40,30,4,36.47734451293945,0.08170095438243671,2004-05-06,17.255499839782715,0.3977853826919037,30,40
11,2004-05-29,40,30,2,36.440500259399414,0.18455329460907896,2004-05-18,17.07699966430664,0.9135818318179008,30,40
12,2004-06-10,40,30,3,36.44976298014323,0.14834430016879327,2004-05-30,17.245999654134113,0.7022054007233036,30,40
13,2004-06-22,40,30,3,36.50573221842448,0.13243909551126587,2004-06-11,18.725332895914715,0.6794123803602602,30,40
14,2004-07-04,40,30,2,36.506500244140625,0.1209135764063575,2004-06-23,18.501500129699707,0.10111602154903226,30,40
15,2004-07-16,40,30,4,36.54617786407471,0.21396523626556355,2004-07-05,19.32425022125244,1.1921309948038725,30,40
16,2004-07-28,40,30,3,36.66449737548828,0.07690166466991834,2004-07-17,21.107999801635742,0.6774158663490853,30,40
17,2004-08-09,40,30,3,36.61240895589193,0.11807428894598825,2004-07-29,21.130333582560223,0.8648149571942921,30,40
18,2004-08-21,40,30,3,36.54946517944336,0.1641121751241468,2004-08-10,20.697999954223633,1.5719801300192806,30,40
19,2004-09-02,40,30,3,36.56225077311198,0.19557738969194918,2004-08-22,21.233999888102215,1.760973360171116,30,40
20,2004-09-14,40,30,4,36.62865447998047,0.19646306842420158,2004-09-03,22.7017502784729,1.1368143867909979,30,40
21,2004-09-26,40,30,3,36.731215159098305,0.15404055113522308,2004-09-15,22.83300018310547,0.8683681465078962,30,40
22,2004-10-08,40,30,3,36.73825454711914,0.20417263262225235,2004-09-27,22.620333353678387,0.8648376869814877,30,40
23,2004-10-20,40,30,2,36.83100128173828,0.12727943640544293,2004-10-09,22.35849952697754,0.8195370399246322,30,40
24,2004-11-01,40,30,2,36.696998596191406,0.3139555834803186,2004-10-21,21.994999885559082,1.5047234137880579,30,40
25,2004-11-13,40,30,4,36.5955286026001,0.20552243465933778,2004-11-02,20.481249809265137,1.2581870289178392,30,40
26,2004-11-25,40,30,3,36.6906852722168,0.16460723737098218,2004-11-14,19.926666259765625,1.244061240971369,30,40
27,2004-12-07,40,30,2,36.65299987792969,0.2672851980124473,2004-11-26,19.76900005340576,1.2968349264450432,30,40
28,2004-12-19,40,30,3,36.51768112182617,0.2169128849750597,2004-12-08,18.078333536783855,1.2669339755829332,30,40
