timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
179,2009-12-31,100,90,11,36.29398554021662,0.1934639188906293,2009-12-20,16.819909009066496,1.6199103145021188,90,100
180,2010-01-13,100,90,13,36.39709971501277,0.2327615188646283,2010-01-01,17.272307542654183,1.5644229217520977,90,100
181,2010-01-26,100,90,12,36.358673731486,0.18108209814128337,2010-01-14,17.031166474024456,1.129865684018798,90,100
182,2010-02-08,100,90,9,36.42580329047309,0.16578287806942546,2010-01-27,17.17855559455024,0.9505780615862529,90,100
183,2010-02-21,100,90,9,36.40820503234863,0.16641026780375773,2010-02-09,17.08744451734755,0.8692804223414984,90,100
184,2010-03-06,100,90,8,36.36671686172485,0.14818784458637022,2010-02-22,16.739750266075134,0.810996966837401,90,100
185,2010-03-18,100,90,8,36.3545446395874,0.13777582110060077,2010-03-07,16.596749901771545,0.676903157994239,90,100
186,2010-03-30,100,90,7,36.34815216064453,0.15224932079563414,2010-03-19,16.464999880109513,0.8258456091296323,90,100
187,2010-04-11,100,90,11,36.33831093528054,0.17604128883692546,2010-03-31,16.41381801258434,0.9696885150992309,90,100
188,2010-04-23,100,90,10,36.361670684814456,0.15704274793900425,2010-04-12,16.61599998474121,0.9048251961407334,90,100
189,2010-05-05,100,90,13,36.346598405104416,0.1663861765857434,2010-04-24,16.521307431734524,0.9909266909800191,90,100
190,2010-05-17,100,90,12,36.35600439707438,0.15887046837245686,2010-05-06,16.606083393096924,0.935408793561823,90,100
191,2010-05-29,100,90,8,36.345088958740234,0.15655709574612806,2010-05-18,16.52874994277954,0.8754480143220043,90,100
192,2010-06-10,100,90,9,36.334239112006294,0.13667699612889372,2010-05-30,16.51655536227756,0.7906656834955829,90,100
193,2010-06-22,100,90,9,36.335042317708336,0.13012479492691606,2010-06-11,16.576111369662815,0.7340096178053203,90,100
194,2010-07-04,100,90,11,36.32843156294389,0.12239005330651767,2010-06-23,16.58054542541504,0.8188729243377377,90,100
195,2010-07-16,100,90,12,36.30299504597982,0.15861514208242053,2010-07-05,16.521166563034058,0.9447985110631208,90,100
196,2010-07-28,100,90,10,36.313761138916014,0.13816206585911364,2010-07-17,16.703099918365478,0.9158325727014042,90,100
197,2010-08-09,100,90,11,36.27534866333008,0.15830951847802543,2010-07-29,16.359454588456586,1.0880764686242943,90,100
198,2010-08-21,100,90,10,36.2466007232666,0.13017574191065526,2010-08-10,16.24119987487793,0.9489871324448779,90,100
199,2010-09-02,100,90,11,36.24169193614613,0.12940610716266332,2010-08-22,16.358454617587004,0.9972122784157493,90,100
200,2010-09-14,100,90,11,36.213943828235976,0.12851623715380797,2010-09-03,16.346454533663664,0.6591349186746869,90,100
201,2010-09-26,100,90,9,36.23921669854058,0.12095904300485462,2010-09-15,16.23400010002984,0.8674962214836397,90,100
202,2010-10-08,100,90,10,36.242174530029295,0.12397933754333669,2010-09-27,16.273499774932862,0.8717422760026502,90,100
203,2010-10-20,100,90,9,36.255785624186196,0.16297717340353485,2010-10-09,16.572333547804092,0.9783385262434663,90,100
204,2010-11-01,100,90,10,36.312609100341795,0.11424520173107734,2010-10-21,16.956099891662596,0.7136112215147167,90,100
205,2010-11-13,100,90,10,36.3044734954834,0.17496355343012648,2010-11-02,16.911299896240234,0.9262696595286487,90,100
206,2010-11-25,100,90,6,36.25793584187826,0.18336314983863772,2010-11-14,16.736833254496258,1.1448616002892604,90,100
207,2010-12-07,100,90,8,36.29136943817139,0.12534458933908188,2010-11-26,16.915124893188477,0.8311881105783729,90,100
208,2010-12-19,100,90,8,36.342872619628906,0.10243676822179794,2010-12-08,17.097124814987183,0.9960386103461925,90,100
