timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
0,2004-02-03,100,90,3,36.30215326944987,0.10886328019777808,2004-01-01,16.55999978383382,0.5880849481711364,90,100
1,2004-03-08,100,90,4,36.322625160217285,0.06334700861587901,2004-02-04,16.523499965667725,0.4098846664914538,90,100
2,2004-04-11,100,90,5,36.367696380615236,0.1033558577859098,2004-03-09,16.580000114440917,0.5510796872689331,90,100
3,2004-05-14,100,90,9,36.405004289415146,0.11768816327974972,2004-04-12,16.57533327738444,0.6361783812170638,90,100
4,2004-06-16,100,90,9,36.35633214314779,0.15446890168515034,2004-05-15,16.39577802022298,0.7759883369578847,90,100
5,2004-07-19,100,90,7,36.41636221749442,0.16313775928896343,2004-06-17,16.853143010820663,0.8105567007415835,90,100
6,2004-08-21,100,90,10,36.3921012878418,0.14007613186151588,2004-07-20,16.855800056457518,0.7435309372740541,90,100
7,2004-09-23,100,90,9,36.344769371880425,0.14348293513459803,2004-08-22,16.714444478352863,0.8895596873556731,90,100
8,2004-10-26,100,90,8,36.36574697494507,0.1489331643088216,2004-09-24,17.008124947547913,0.9537421129452524,90,100
9,2004-11-28,100,90,11,36.30412049727006,0.16166300721094756,2004-10-27,16.817636316472832,1.4007769587993553,90,100
10,2004-12-31,100,90,8,36.38004112243652,0.22067389397502635,2004-11-29,16.998125076293945,1.316870943899226,90,100
11,2005-02-03,100,90,8,36.43262529373169,0.22975644372995022,2005-01-01,16.74887502193451,1.2382446508320717,90,100
12,2005-03-09,100,90,9,36.34844292534722,0.16531667926303736,2005-02-04,15.894222259521484,0.978883806287849,90,100
13,2005-04-11,100,90,8,36.254605293273926,0.14625827977614253,2005-03-10,15.314375042915344,0.8442854284080151,90,100
14,2005-05-14,100,90,10,36.24101161956787,0.18266036373840186,2005-04-12,15.098400020599366,1.0385871338073167,90,100
15,2005-06-16,100,90,12,36.267419052124026,0.17827642789463508,2005-05-15,15.47724994023641,0.941056232410089,90,100
16,2005-07-19,100,90,9,36.25251334054129,0.16664891392849784,2005-06-17,15.45455551147461,0.898105870471995,90,100
17,2005-08-21,100,90,9,36.253318786621094,0.13938958064048337,2005-07-20,15.68433337741428,0.7353449098495705,90,100
18,2005-09-23,100,90,9,36.35601234436035,0.18509710221915482,2005-08-22,16.007666799757217,1.2734933631841578,90,100
