timeIdx,endDate,hPres,lPres,nProf,psalMean,psalStd,startDate,tempMean,tempStd,depthMin,depthMax
0,2004-02-03,50,40,3,36.41720453898112,0.07095948411712957,2004-01-01,17.116666158040363,0.35436901088277567,40,50
1,2004-03-08,50,40,4,36.39224624633789,0.10477969771110186,2004-02-04,16.91225004196167,0.6343885720152858,40,50
2,2004-04-11,50,40,4,36.412753105163574,0.06866363301370244,2004-03-09,16.78975009918213,0.32910680688762806,40,50
3,2004-05-14,50,40,9,36.46162796020508,0.11103781253762096,2004-04-12,16.98300001356337,0.5943494618672411,40,50
4,2004-06-16,50,40,9,36.465687645806206,0.11406959237848044,2004-05-15,17.295555538601345,0.5813623751929428,40,50
5,2004-07-19,50,40,8,36.489280700683594,0.15948104301149615,2004-06-17,18.11050009727478,0.854370358770675,40,50
6,2004-08-21,50,40,11,36.517934972589664,0.15041368118655643,2004-07-20,19.75409108942205,1.2965826176638302,40,50
7,2004-09-23,50,40,9,36.5132327609592,0.17050216581164565,2004-08-22,20.522222095065647,1.5565139318115058,40,50
8,2004-10-26,50,40,8,36.74755001068115,0.17837427483229676,2004-09-24,22.324625253677368,0.7320818378460752,40,50
9,2004-11-28,50,40,11,36.65013538707387,0.18867704672923571,2004-10-27,20.42572715065696,1.33240587254812,40,50
10,2004-12-31,50,40,8,36.520381450653076,0.21551175780256668,2004-11-29,17.978999853134155,1.3013071300226295,40,50
11,2005-02-03,50,40,9,36.42766571044922,0.2091426563309016,2005-01-01,16.68155574798584,1.1636562256860756,40,50
12,2005-03-09,50,40,9,36.349331325954864,0.1626934538557909,2005-02-04,15.890999899970161,0.9705666216871223,40,50
13,2005-04-11,50,40,8,36.26234531402588,0.1485095217676901,2005-03-10,15.632749915122986,0.7690022384151946,40,50
14,2005-05-14,50,40,11,36.32259623209635,0.22204083986573087,2005-04-12,16.1937273198908,1.2036956472605336,40,50
15,2005-06-16,50,40,12,36.38258743286133,0.20624459715074908,2005-05-15,17.501166502634685,1.1751716913133217,40,50
16,2005-07-19,50,40,9,36.38053512573242,0.20519538987847505,2005-06-17,18.052666982014973,1.2731529883086676,40,50
17,2005-08-21,50,40,9,36.4924570719401,0.11977423553989339,2005-07-20,19.732777913411457,0.6630379255454109,40,50
18,2005-09-23,50,40,9,36.614976247151695,0.1935351320846831,2005-08-22,19.79855579800076,2.256740677788118,40,50
19,2005-10-26,50,40,22,36.40597714875874,0.2553520208632088,2005-09-24,19.370045488530938,2.19711884755086,40,50
20,2005-11-28,50,40,16,36.4377498626709,0.19800768962318563,2005-10-27,19.434812784194946,1.1370809948025131,40,50
21,2005-12-31,50,40,12,36.44841734568278,0.1962562341172797,2005-11-29,17.577250162760418,1.1804079369496907,40,50
22,2006-02-03,50,40,17,36.40699992460363,0.1603143551289519,2006-01-01,16.294529353871066,0.9924136936000669,40,50
